ANGELEGT_AM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,VERSUCH,ERFASSUNGSGRUND,ART_DES_FAHRRADS_Fahrrad,ART_DES_FAHRRADS_Herrenfahrrad,ART_DES_FAHRRADS_Kinderfahrrad,ART_DES_FAHRRADS_Lastenfahrrad,ART_DES_FAHRRADS_Mountainbike,ART_DES_FAHRRADS_Rennrad,ART_DES_FAHRRADS_diverse FahrrÃ¤der,DELIKT_Keller- und Bodeneinbruch,TATZEIT_ANFANG_YEAR,TATZEIT_ANFANG_MONTH
2022-12-13,0.6258571255029665,2022-12-12,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,12
2023-11-14,0.8123217415312194,2023-11-14,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,11
2023-02-03,0.2529278934464606,2023-02-03,17,0,Einfacher Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,2
2022-08-21,-2.1711121149208275,2022-08-21,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,8
2023-06-01,-2.730505963005586,2023-06-01,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,5
2022-12-27,0.06646327741820769,2022-12-18,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,12
2023-07-03,-2.544041346977333,2023-07-01,2,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2023-02-06,0.8123217415312194,2023-02-05,19,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,2
2022-10-20,0.43939250947471353,2022-08-24,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,8
2023-07-07,0.6258571255029665,2023-07-05,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,7
2022-11-11,0.43939250947471353,2022-11-11,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,11
2022-11-11,-0.12000133861004524,2022-11-11,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2022-10-14,1.371715589615978,2022-10-14,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2023-08-22,1.1852509735877252,2023-08-22,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,8
2023-08-12,-1.0523244187513099,2023-08-09,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2022-10-07,-1.2387890347795627,2022-10-07,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,10
2023-08-04,-0.49293057066655105,2023-08-03,9,0,Einfacher Diebstahl aus Keller/Boden von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,8
2023-06-20,0.43939250947471353,2023-06-20,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2022-11-02,0.8123217415312194,2022-11-01,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2022-05-03,0.2529278934464606,2022-04-29,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,4
2022-09-26,0.8123217415312194,2022-09-25,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,9
2023-05-10,-0.865859802723057,2023-04-30,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,4
2023-09-25,1.1852509735877252,2023-09-25,1,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,9
2022-11-14,0.2529278934464606,2022-11-14,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,11
2023-06-09,1.371715589615978,2023-06-09,7,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,True,False,False,True,2023,6
2023-01-17,-2.1711121149208275,2023-01-17,3,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,1
2022-04-03,1.371715589615978,2022-04-03,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,4
2022-09-05,-0.12000133861004524,2022-09-04,13,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,True,False,False,False,False,True,2022,9
2022-08-09,0.43939250947471353,2022-08-09,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,8
2023-02-22,1.1852509735877252,2023-02-22,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,2
2022-08-22,1.558180205644231,2022-08-21,1,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,8
2023-05-08,-0.865859802723057,2023-05-08,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,5
2022-06-04,-1.4252536508078157,2022-06-03,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,6
2022-11-30,0.2529278934464606,2022-11-30,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,11
2023-10-24,0.9987863575594723,2023-10-24,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,10
2022-09-08,1.558180205644231,2022-09-02,1,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,True,False,False,False,False,2022,9
2023-06-10,1.558180205644231,2023-06-09,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,6
2023-07-03,0.8123217415312194,2023-07-03,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,7
2022-12-25,-0.3064659546382982,2022-12-25,2,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,12
2022-07-29,-0.865859802723057,2022-07-29,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2023-05-06,-1.4252536508078157,2023-05-05,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2022-10-19,0.43939250947471353,2022-10-18,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2023-03-07,-1.2387890347795627,2023-03-07,11,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,True,False,True,2023,3
2022-10-28,0.6258571255029665,2022-10-28,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2023-06-30,0.6258571255029665,2023-06-29,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,6
2023-09-16,0.6258571255029665,2023-09-14,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2022-01-14,0.6258571255029665,2022-01-10,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,1
2023-06-28,-0.12000133861004524,2023-06-28,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2022-07-03,-1.2387890347795627,2022-07-03,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2022-05-15,0.9987863575594723,2022-05-15,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,5
2023-02-19,0.43939250947471353,2023-02-18,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,2
2022-05-12,-0.3064659546382982,2022-05-12,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,5
2022-04-04,-1.4252536508078157,2022-04-04,11,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,False,False,True,2022,4
2023-08-08,-2.1711121149208275,2023-08-05,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,8
2023-10-05,-0.12000133861004524,2023-10-04,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,10
2022-01-28,1.558180205644231,2022-01-26,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,1
2023-08-07,0.43939250947471353,2023-07-26,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2023-10-06,0.9987863575594723,2023-10-03,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,10
2023-10-16,-0.865859802723057,2023-10-16,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,10
2023-07-31,0.43939250947471353,2023-07-30,6,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2023-03-24,0.2529278934464606,2023-03-24,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,3
2023-08-21,-0.49293057066655105,2023-08-20,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2023-04-19,0.43939250947471353,2023-04-19,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,4
2023-11-21,0.2529278934464606,2023-11-21,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,11
2023-07-04,0.9987863575594723,2023-07-04,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2023-09-11,1.371715589615978,2023-09-10,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,9
2023-08-14,-1.0523244187513099,2023-08-14,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2023-10-19,-0.49293057066655105,2023-10-14,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,10
2023-09-19,-0.865859802723057,2023-09-18,5,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,9
2023-06-27,-1.2387890347795627,2023-06-26,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,6
2022-08-15,1.1852509735877252,2022-08-11,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,8
2023-07-24,-0.49293057066655105,2023-07-20,10,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2023-07-19,-1.2387890347795627,2023-07-19,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2022-03-18,1.1852509735877252,2022-03-18,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,3
2022-07-09,1.371715589615978,2022-07-09,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,7
2022-06-13,-1.2387890347795627,2022-06-12,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2022-06-11,1.1852509735877252,2022-06-11,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2023-09-11,0.8123217415312194,2023-09-08,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2022-11-09,-1.4252536508078157,2022-11-09,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,11
2023-03-31,-0.12000133861004524,2023-03-31,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,3
2023-09-18,1.1852509735877252,2023-09-18,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2022-07-07,-1.4252536508078157,2022-07-05,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,7
2023-03-16,0.2529278934464606,2023-03-15,22,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,False,True,True,2023,3
2023-05-24,0.9987863575594723,2023-05-24,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2022-07-13,0.8123217415312194,2022-07-13,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,7
2022-11-25,0.2529278934464606,2022-11-23,17,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,11
2023-05-15,-0.49293057066655105,2023-05-14,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,5
2022-05-10,-1.2387890347795627,2022-04-27,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,4
2022-02-09,0.06646327741820769,2022-02-09,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2022-11-30,0.06646327741820769,2022-11-25,16,0,Einfacher Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,11
2022-03-15,0.43939250947471353,2022-03-15,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,3
2022-09-12,-0.12000133861004524,2022-09-12,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,9
2022-03-26,0.43939250947471353,2022-03-26,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,3
2022-11-01,0.8123217415312194,2022-11-01,20,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,11
2022-11-18,-1.2387890347795627,2022-11-09,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2023-03-15,-0.49293057066655105,2023-03-15,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,3
2022-08-31,-0.865859802723057,2022-08-30,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,8
2022-10-27,1.558180205644231,2022-10-27,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,10
2023-11-16,-1.4252536508078157,2023-11-16,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,11
2023-05-26,-0.12000133861004524,2023-05-26,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,5
2023-03-25,-0.679395186694804,2023-03-25,14,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,3
2023-09-25,0.2529278934464606,2023-09-24,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2023,9
2023-06-26,1.558180205644231,2023-06-26,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,6
2023-06-24,-0.49293057066655105,2023-06-21,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,6
2022-12-12,-0.12000133861004524,2022-12-11,16,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,12
2023-09-19,-1.6117182668360686,2023-09-16,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,9
2023-06-04,-2.1711121149208275,2023-06-04,3,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,False,True,False,False,2023,6
2023-08-08,0.6258571255029665,2023-08-07,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,8
2022-05-16,0.9987863575594723,2022-04-28,12,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,4
2022-05-15,1.1852509735877252,2022-05-15,0,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,5
2022-09-09,-0.49293057066655105,2022-09-09,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,9
2023-06-27,-0.865859802723057,2023-06-26,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-02-10,0.6258571255029665,2023-02-10,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,2
2023-07-19,0.6258571255029665,2023-06-10,19,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2023,6
2022-03-12,-0.49293057066655105,2022-03-11,7,0,Einfacher Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,3
2022-03-23,0.06646327741820769,2022-03-22,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,3
2022-02-16,-2.544041346977333,2022-02-12,5,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2022-12-14,-0.12000133861004524,2022-12-14,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,12
2022-08-24,1.558180205644231,2022-08-23,23,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,8
2023-10-05,0.8123217415312194,2023-10-05,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,10
2022-10-31,0.2529278934464606,2022-10-30,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2023-01-11,-1.4252536508078157,2023-01-11,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,1
2023-08-11,0.8123217415312194,2023-07-20,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2022-10-08,-1.4252536508078157,2022-10-06,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,10
2022-10-24,0.8123217415312194,2022-10-24,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,10
2023-05-30,1.558180205644231,2023-05-26,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2023-10-11,-0.12000133861004524,2023-10-10,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,10
2023-08-28,0.9987863575594723,2023-08-28,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2023-07-18,-1.4252536508078157,2023-06-14,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-04-14,1.371715589615978,2023-04-14,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,4
2023-02-18,0.8123217415312194,2023-02-16,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,2
2023-06-27,-2.3575767309490803,2023-06-27,2,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-03-26,1.371715589615978,2023-03-22,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,3
2022-09-04,1.1852509735877252,2022-09-04,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,9
2023-03-01,1.371715589615978,2022-11-23,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,11
2023-06-14,0.8123217415312194,2023-06-14,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-08-10,0.6258571255029665,2023-08-09,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,8
2022-08-11,-0.12000133861004524,2022-08-11,0,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,8
2022-04-29,0.6258571255029665,2022-04-29,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,4
2023-11-04,-1.2387890347795627,2023-11-04,1,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,11
2022-11-01,-0.679395186694804,2022-10-30,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,10
2022-07-09,-2.1711121149208275,2022-07-09,3,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,7
2023-11-06,-1.2387890347795627,2023-11-06,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,11
2022-12-19,-0.49293057066655105,2022-12-18,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,12
2022-05-16,-1.2387890347795627,2022-05-16,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,5
2023-06-12,-1.0523244187513099,2023-06-12,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-05-03,0.9987863575594723,2023-05-01,4,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,4
